"CITY","NAME","REVIEW"
"Lower Hutt","tryp-by-wyndham-wellington-tory-street","/reviews/nz/hotel/tryp-by-wyndham-wellington-tory-street.en-gb.html"
"Lower Hutt","doubletree-by-hilton-wellington","/reviews/nz/hotel/doubletree-by-hilton-wellington.en-gb.html"
"Lower Hutt","abel-tasman","/reviews/nz/hotel/abel-tasman.en-gb.html"
"Lower Hutt","ibis-wellington","/reviews/nz/hotel/ibis-wellington.en-gb.html"
"Lower Hutt","tory-at-century-city","/reviews/nz/hotel/tory-at-century-city.en-gb.html"
"Lower Hutt","microtel-wellington","/reviews/nz/hotel/microtel-wellington.en-gb.html"
"Lower Hutt","citylife-wellington","/reviews/nz/hotel/citylife-wellington.en-gb.html"
"Lower Hutt","intercontinental-wellington","/reviews/nz/hotel/intercontinental-wellington.en-gb.html"
"Lower Hutt","quality-wellington","/reviews/nz/hotel/quality-wellington.en-gb.html"
"Lower Hutt","sofitel-wellington","/reviews/nz/hotel/sofitel-wellington.en-gb.html"
"Lower Hutt","at-home-wellington-city-wellington","/reviews/nz/hotel/at-home-wellington-city-wellington.en-gb.html"
"Lower Hutt","naumi-studio-wellington","/reviews/nz/hotel/naumi-studio-wellington.en-gb.html"
"Lower Hutt","quest-wellington-serviced-apartments","/reviews/nz/hotel/quest-wellington-serviced-apartments.en-gb.html"
"Lower Hutt","the-bay-plaza","/reviews/nz/hotel/the-bay-plaza.en-gb.html"
"Lower Hutt","the-intrepid-wellington","/reviews/nz/hotel/the-intrepid-wellington.en-gb.html"
"Lower Hutt","brentwood","/reviews/nz/hotel/brentwood.en-gb.html"
"Lower Hutt","ramada-by-wyndham-wellington-taranaki-street","/reviews/nz/hotel/ramada-by-wyndham-wellington-taranaki-street.en-gb.html"
"Lower Hutt","ohtel","/reviews/nz/hotel/ohtel.en-gb.html"
"Lower Hutt","central-city-apartment","/reviews/nz/hotel/central-city-apartment.en-gb.html"
"Lower Hutt","the-cobbler","/reviews/nz/hotel/the-cobbler.en-gb.html"
"Lower Hutt","sojourn-apartment-ghuznee","/reviews/nz/hotel/sojourn-apartment-ghuznee.en-gb.html"
"Lower Hutt","rivers","/reviews/nz/hotel/rivers.en-gb.html"
"Lower Hutt","willis-street-wellington","/reviews/nz/hotel/willis-street-wellington.en-gb.html"
"Lower Hutt","rydges-wellington-airport","/reviews/nz/hotel/rydges-wellington-airport.en-gb.html"
"Lower Hutt","sojourn-apartment","/reviews/nz/hotel/sojourn-apartment.en-gb.html"
"Hastings","quest-hastings","/reviews/nz/hotel/quest-hastings.en-gb.html"
"Hokitika","beachfront-hokitika","/reviews/nz/hotel/beachfront-hokitika.en-gb.html"
"Hokitika","stumpers","/reviews/nz/hotel/stumpers.en-gb.html"
"Hokitika","pioneer-hokitika","/reviews/nz/hotel/pioneer-hokitika.en-gb.html"
"Hokitika","woodstock-cottage","/reviews/nz/hotel/woodstock-cottage.en-gb.html"
"Wanaka","edgewater-resort","/reviews/nz/hotel/edgewater-resort.en-gb.html"
"Wanaka","clearbrook-luxury-accommodation","/reviews/nz/hotel/clearbrook-luxury-accommodation.en-gb.html"
"Wanaka","lakeside-apartments","/reviews/nz/hotel/lakeside-apartments.en-gb.html"
"Wanaka","lake-hawea-motor-inn","/reviews/nz/hotel/lake-hawea-motor-inn.en-gb.html"
"Wanaka","oakridge-resort-lake-wanaka","/reviews/nz/hotel/oakridge-resort-lake-wanaka.en-gb.html"
"Alexandra","criterion-club-alexandra1234567891011121314","/reviews/nz/hotel/criterion-club-alexandra1234567891011121314.en-gb.html"
"Greymouth","paroa","/reviews/nz/hotel/paroa.en-gb.html"
"Greymouth","kingsgate-greymouth","/reviews/nz/hotel/kingsgate-greymouth.en-gb.html"
"Greymouth","the-ashley-greymouth","/reviews/nz/hotel/the-ashley-greymouth.en-gb.html"
"Timaru","ben-venue-hotel","/reviews/nz/hotel/ben-venue-hotel.en-gb.html"
"Timaru","grosvenor-hotel-timaru","/reviews/nz/hotel/grosvenor-hotel-timaru.en-gb.html"
"Timaru","stay-timaru","/reviews/nz/hotel/stay-timaru.en-gb.html"
"Matamata","horse-and-jockey-inn","/reviews/nz/hotel/horse-and-jockey-inn.en-gb.html"
"Te Anau","fiordland-motel","/reviews/nz/hotel/fiordland-motel.en-gb.html"
"Te Anau","distinction-luxmore","/reviews/nz/hotel/distinction-luxmore.en-gb.html"
"Te Anau","kingsgate-te-anau","/reviews/nz/hotel/kingsgate-te-anau.en-gb.html"
"Te Anau","distinction-te-anau-villas","/reviews/nz/hotel/distinction-te-anau-villas.en-gb.html"
"Waitara","masonic-waitara","/reviews/nz/hotel/masonic-waitara.en-gb.html"
"Darfield","darfield","/reviews/nz/hotel/darfield.en-gb.html"
"Woodville","new-central-and-motor-inn","/reviews/nz/hotel/new-central-and-motor-inn.en-gb.html"
"Lincoln","the-famous-grouse-lincoln","/reviews/nz/hotel/the-famous-grouse-lincoln.en-gb.html"
"Blenheim","riverside-marlborough","/reviews/nz/hotel/riverside-marlborough.en-gb.html"
"Blenheim","d-39-urville-blenheim","/reviews/nz/hotel/d-39-urville-blenheim.en-gb.html"
"Blenheim","chateau-marlborough","/reviews/nz/hotel/chateau-marlborough.en-gb.html"
"Blenheim","14th-lane-urban","/reviews/nz/hotel/14th-lane-urban.en-gb.html"
"Blenheim","the-peppertree-luxury-accommodation","/reviews/nz/hotel/the-peppertree-luxury-accommodation.en-gb.html"
"Owaka","catlins-inn","/reviews/nz/hotel/catlins-inn.en-gb.html"
"Wairoa","the-ferry","/reviews/nz/hotel/the-ferry.en-gb.html"
"Foxton","post-office-foxton12","/reviews/nz/hotel/post-office-foxton12.en-gb.html"
"Feilding","feilding","/reviews/nz/hotel/feilding.en-gb.html"
